Url kad.arbitr,Название,Сумма иска,Проверить сумму иска,Директор,КПП,Адрес,Companiumru Телефон,Companiumru Эл. почта,Companiumru Сайт
https://kad.arbitr.ru/Card/ee379407-f027-4a13-9d5a-79ba9879634e,"ООО ""ИДЛ-ГРУП ИНТЕРНЕШНЛ""",220477.15,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Василенко Алексей Александрович,771701001,"129626, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ АЛЕКСЕЕВСКИЙ, МИРА ПР-КТ, Д. 102, К. 1, ПОМЕЩ. 1/13",+7 495 291-49-90; +7 495 640-89-63; +7 495 691-49-90,,
https://kad.arbitr.ru/Card/1f787426-90ce-414f-aa58-d32de859a17c,"ЗАО  ""ЛЫТКАРИНСКИЙ  МПЗ""",51855452,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Даниленко Татьяна Александровна,502701001,"140082, МОСКОВСКАЯ ОБЛАСТЬ, ЛЫТКАРИНО ГОРОД, 6-Й МИКРОРАЙОН, СТРОЕНИЕ 4А",+7 495 552-33-03; +7 495 995-96-25; +7 495 555-74-77; +7 495 552-53-66; +7 495 552-05-38,eremin_v@ruzcom.ru; spicyna_s@ruzcom.ru,granit-m.ru
https://kad.arbitr.ru/Card/72fbbfde-f729-4f61-baa1-4312298627af,"ООО ""РЕФУД КОМПАНИ""",302622.95,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Запорожец Арина Геннадьевна,771301001,"127434, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ТИМИРЯЗЕВСКИЙ, ПРЯНИШНИКОВА УЛ., Д. 19А, СТР. 8, ЭТАЖ/ПОМЕЩ./КОМ 3/I/43,46",+7 919 358-91-98,,www.refood.me
https://kad.arbitr.ru/Card/7c5e0d8e-9b6b-4001-ac7b-44f26f8f841f,"ООО ""ЛИАНЕЙЛ""",2639115.18,нет,ДИРЕКТОР: Прохоров Михаил Сергеевич,366601001,"394030, ВОРОНЕЖСКАЯ ОБЛАСТЬ, ВОРОНЕЖ ГОРОД, СРЕДНЕ-МОСКОВСКАЯ УЛИЦА, ДОМ 92, ПОМЕЩЕНИЕ 16",+7 968 896-45-58; +7 800 350-73-86,eageeva@mamabrands.ru,on-iq.ru
https://kad.arbitr.ru/Card/7b1097ad-1f5b-4b12-9464-22102e52e3c1,"ООО ""МК СТИЛЬНЫЙ ДОМ""",263185.75,нет,Директор: Жигалов Александр Евгеньевич,503001001,"143316, РОССИЯ, МОСКОВСКАЯ ОБЛ., НАРО-ФОМИНСКИЙ Г.О., ТЕР. ДНП УДАЧНЫЙ, Д. 12",+7 916 328-83-33; +7 495 166-33-88; +7 916 328-23-33,infomebelstil@yandex.ru; mk-sdom@yandex.ru,sdzakaz.ru
https://kad.arbitr.ru/Card/c9e4cc36-5370-4746-a5ea-7cc3cccd94b2,"ООО ""ЗЕМТЕК МАЙНИНГ""",477374.38,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Андрианов Сергей Владимирович,770301001,"123022, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ПРЕСНЕНСКИЙ, ЗВЕНИГОРОДСКОЕ Ш., Д. 18/20, К. 2",+7 844 333-78-43; +7 499 222-31-43; +7 495 228-82-02; +7 495 363-30-20,info@s-int-m.ru; gigalko@voltyre.vlz.ru,
https://kad.arbitr.ru/Card/1e08e57a-c840-4b54-9815-d05d30077097,"ООО ""ЭЛИТ""",392066.66,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Овечкин Владимир Андреевич,773301001,"125476, ГОРОД МОСКВА, ВАСИЛИЯ ПЕТУШКОВА УЛИЦА, ДОМ 3, СТРОЕНИЕ 1, ПОМЕЩЕНИЕ 46",+7 495 450-22-09; +7 499 759-49-49; +7 495 225-55-15; +7 903 722-60-43; +7 499 103-10-11,kashtanova@skollo.com,auto-rent-bus.ru
https://kad.arbitr.ru/Card/753c6f4b-ddfc-4d5f-9e1d-2d75c64b123a,"ООО ""ОРНАМЕНТ""",192887.25,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Журенков Алексей Владимирович,333901001,"601650, РОССИЯ, ВЛАДИМИРСКАЯ ОБЛ., АЛЕКСАНДРОВСКИЙ М.Р-Н, АЛЕКСАНДРОВ Г., ГОРОД АЛЕКСАНДРОВ Г.П., АЛЕКСАНДРОВ Г., ПЕРВОМАЙСКАЯ УЛ., Д. 46, ПОМЕЩ. 17",+7 905 737-75-34,,
https://kad.arbitr.ru/Card/19f39f6c-8fe0-464a-a1c8-5a24f5fefa83,"ООО ""АГИС""",4425503.66,нет,ДИРЕКТОР: Бокич Ольга Гивиевна,507701001,"142277, РОССИЯ, МОСКОВСКАЯ ОБЛ., СЕРПУХОВ Г.О., ВАСИЛЬЕВСКОЕ Д., Д. 5В",+7 910 422-37-22; +7 496 775-06-52,,
https://kad.arbitr.ru/Card/9984b79f-cf85-4a66-bd7a-c97733a9c4c9,"ООО ""СК ПЕРСПЕКТИВА""",206100,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Мустивой Роман Юрьевич,772701001,"117452, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ЗЮЗИНО, БАЛАКЛАВСКИЙ ПР-КТ, Д. 24, К. 1, ЭТАЖ/ПОМЕЩ. 1/IV, КОМ./ОФИС 12/Б1Ш",+7 966 014-14-88,mustivoy@gmail.com,
https://kad.arbitr.ru/Card/2759c505-9c97-4b68-ac09-c9749ce2ccd3,"ООО ""ТК КАРАВАН""",318903,нет,Генеральный директор: Сурков Ярослав Львович,772901001,"119192, ГОРОД МОСКВА, МИЧУРИНСКИЙ ПРОСПЕКТ, 24",+7 495 781-23-05; +7 405 130-62-22; +7 495 645-97-84,7729380586_772901001@eo.tensor.ru; elenag@tkkaravan.ru; 1@tkraravan.ru,
https://kad.arbitr.ru/Card/14ead541-8a44-4741-8630-22f7664949be,"ООО ""ГП-МФС""",3542469.79,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Карапетян Ерванд Оникович,772901001,"121471, ГОРОД МОСКВА, РЯБИНОВАЯ УЛИЦА, 22А, СТР.2",+7 495 505-97-33; +7 499 192-81-48; +7 495 510-58-46; +7 499 192-81-42; +7 499 192-65-91; +7 495 741-06-92,secretar-mfs@pik.ru; secretariat-mfs@pik.ru; sekretariat-mfs@pik.ru,
https://kad.arbitr.ru/Card/308cd95e-f763-4d7b-87f9-1c6afa98cfae,"ООО ""СОЛНЦЕВО ПАРК""",290590.45,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Цатурян Давид Аржанович,772701001,"117186, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ КОТЛОВКА, НАГОРНАЯ УЛ., ВЛД. 25, СТР. 1",+7 499 125-65-94; +7 495 668-87-02,,
https://kad.arbitr.ru/Card/16332570-4edb-4a2b-ba9d-fc9ba66e1ce0,"ООО ""ТЭКСВЯЗЬИНЖИНИРИНГ""",17061711.61,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Александров Виктор Анатольевич,771401001,"123290, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ХОРОШЕВСКИЙ, 1-Й МАГИСТРАЛЬНЫЙ ТУП., Д. 5А, БЛОК/ЭТАЖ С/4, ОФИС 402",+7 499 963-90-45; +7 495 786-63-61,info@tek-si.ru; tek@comitagroup.com,tek-si.ru
https://kad.arbitr.ru/Card/60774e92-7745-4791-8fec-304cfa52900e,"ООО ""ГК ""СИБИРЬЭНЕРГОИНЖИНИРИНГ""",25355134.55,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Ермолаев Владимир Владимирович,246401001,"660079, КРАСНОЯРСКИЙ КРАЙ, КРАСНОЯРСК ГОРОД, ЛЕСОПИЛЬЩИКОВ УЛИЦА, ДОМ 156, СТРОЕНИЕ 11",+7 499 406-03-20; +7 400 406-03-20; +7 391 236-51-07; +7 499 406-20-03,nfo@sibei.ru; info@sibei.ru,sibe.ru
https://kad.arbitr.ru/Card/41d13526-bb10-4723-93f7-3a9e8cac88c3,"ООО ""ПРЕМИУМ РИТЕЙЛ""",5148225.12,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Немцов Константин Владимирович,774301001,"125080, ГОРОД МОСКВА, ВОЛОКОЛАМСКОЕ ШОССЕ, ДОМ 1, СТРОЕНИЕ 1, ОФИС/КАБ 408/8",+7 985 767-66-23; +7 499 270-45-96,info@dream-store.ru,
https://kad.arbitr.ru/Card/4bfbe384-8cdb-4548-9480-4e9dcb4c04f4,"ООО ""ДВГ КАПСТРОЙ""",1679993.54,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Воронков Денис Александрович,770801001,"107078, РОССИЯ, Г МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ КРАСНОСЕЛЬСКИЙ, НОВАЯ БАСМАННАЯ УЛ, Д. 9, СТР. 6, ПОМЕЩ. 7/1",+7 495 729-57-09,info@dwgs.ru,dwgs.ru
https://kad.arbitr.ru/Card/56be9885-1257-4777-a400-a20c36669069,"ООО ""СОЗВЕЗДИЕ""",1128655.12,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Родыгина Марина Викторовна,773301001,"123459, ГОРОД МОСКВА, ЯНА РАЙНИСА БУЛЬВАР, 23, 1",+7 499 493-51-45; +7 495 493-51-45,sozvezdie@mail.ru,
https://kad.arbitr.ru/Card/66bd07a4-2ed9-4c66-bf14-f1e92d918941,"ООО ""ВЕНСА""",686321.9,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Чеботарев Виктор Ефимович,772001001,"111524, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ПЕРОВО, ЭЛЕКТРОДНАЯ УЛ., Д. 2, СТР. 34, ПОМЕЩ. 19/3, ОФИС 13",+7 495 601-93-70,vensa2014@bk.ru,
https://kad.arbitr.ru/Card/931893ce-7e5e-4729-b103-1557852d392b,"ООО ""СПЕНС""",0,да,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Клюшникова Надежда Юрьевна,772801001,"117393, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ОБРУЧЕВСКИЙ, НАМЁТКИНА УЛ., Д. 3, ПОМЕЩ. I, КОМНАТА 2",,,
https://kad.arbitr.ru/Card/d2f0608a-3020-4a5d-b45e-33830220c10d,"ООО ""ВОЛНА""",193655,нет,ДИРЕКТОР: Бабкин Игорь Сергеевич,720301001,"625051, ТЮМЕНСКАЯ ОБЛАСТЬ, ТЮМЕНЬ ГОРОД, ПЕРМЯКОВА УЛИЦА, 25, 2, -",+7 345 263-26-64,tavrih@mail.ru,
https://kad.arbitr.ru/Card/1908277b-033e-4ac3-b18b-f3539da028ea,"ООО ""БЛАГОДАТСКИЕ ПРОДУКТЫ""",0,да,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Булан Денис Анатольевич,771001001,"125009, ГОРОД МОСКВА, ДМИТРОВКА Б. УЛИЦА, ДОМ 23, СТРОЕНИЕ 1, ЭТАЖ/КОМ ПОДВАЛ/2",+7 495 780-65-49; +7 499 286-83-59; +7 495 221-88-60,,
https://kad.arbitr.ru/Card/229c719d-e665-4c76-a1a9-1935811a8c2a,"ООО ""АРТЁМ-ТУЛС.РУ""",530000,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Арустамян Артур Григорович,773101001,"121352, РОССИЯ, Г. МОСКВА, МУНИЦИПАЛЬНЫЙ ОКРУГ ФИЛИ-ДАВЫДКОВО ВН.ТЕР.Г., СЛАВЯНСКИЙ Б-Р, Д. 9, К. 6, ЭТАЖ/ПОМЕЩ./ОФИС ЦОКОЛЬ/XI/1",+7 963 755-28-88; +7 495 989-84-19,artemtools@mail.ru; davidov@artem-tools.ru,
https://kad.arbitr.ru/Card/b2ce5c9c-6b51-4d62-bd35-d0da8fff1da9,"ООО ""ФИРМА РУСЬ ТРЕЙ""",2073128.78,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Арутюнов Арсен Александрович,772701001,"117186, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ КОТЛОВКА, НАГОРНАЯ УЛ., Д. 33, К. 1, ПОМЕЩ. 1/1",+7 495 330-21-88; +7 499 330-37-59; +7 495 330-37-59,,
https://kad.arbitr.ru/Card/ea30cd87-2654-4c65-91bd-fa6388a46ff7,"ООО ""МЭРИВЕЙ""",300000,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Бабкина Мария Сергеевна,770301001,"123112, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ПРЕСНЕНСКИЙ, ПРЕСНЕНСКАЯ НАБ., Д. 10, СТР. 2, ПОМЕЩ. 41/1/2",,,
https://kad.arbitr.ru/Card/672fed70-cd4b-4f82-aff4-186bf6ffe5b8,"ООО ""ЮВЕЛИРНЫЙ ЗАВОД ""СААВ""",345432.8,нет,Директор: Искияев Гарри Сийинович,771801001,"107014, ГОРОД МОСКВА, 2-Й ЛУЧЕВОЙ ПРОСЕК, ДОМ 5Г, СТРОЕНИЕ 1, ЭТАЖ 3 КАБ 304",+7 495 967-86-29; +7 495 967-86-30; +7 495 967-86-28,saav@yandex.ru,saav.ru
https://kad.arbitr.ru/Card/f8f478c1-096f-4de6-bce0-26d4adc9e232,"ООО ""ЯНДЕКС.ТАКСИ""",0,да,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Аникин Александр Михайлович,770301001,"123112, ГОРОД МОСКВА, 1-Й КРАСНОГВАРДЕЙСКИЙ ПРОЕЗД, ДОМ 21, СТРОЕНИЕ 1, ПОМЕЩЕНИЕ 36.9 ЭТАЖ 36",+7 495 739-22-22; +7 495 739-70-00; +7 495 336-53-69,corp@yandex-team.ru; akuryan@yandex-team.ru,taxi.yandex.ru
https://kad.arbitr.ru/Card/0dba07a6-6a09-407e-9aa9-e59fa0469dd5,"ООО ""ВОЛГОГРАДКА МОЛЛ""",24322510.36,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Томилин Юрий Алексеевич,772301001,"109316, ГОРОД МОСКВА, ВОЛГОГРАДСКИЙ ПРОСПЕКТ, ДОМ 32, КОРПУС 12, ЭТАЖ 2 ПОМ. IV КОМНАТА 46",+7 495 933-33-10; +7 495 221-07-77,7723893888_772301001@eo.tensor.ru,
https://kad.arbitr.ru/Card/75f559c5-bb6e-4324-bf31-530367eda392,"ООО ""ВИВА""",784000,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Катиева Мария Александровна,772501001,"119071, ГОРОД МОСКВА, ЛЕНИНСКИЙ ПРОСПЕКТ, ДОМ 29, СТРОЕНИЕ 6, ЭТ. 1 ПОМЕЩЕНИЕ I, КОМ.20",+7 906 437-99-00,,
https://kad.arbitr.ru/Card/3e78e578-505e-4a80-9fa0-880c7e6027e1,"ООО ""СКАРТЕЛ""",0,да,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Забуга Дмитрий Юрьевич,770701001,"127006, ГОРОД МОСКВА, ОРУЖЕЙНЫЙ ПЕРЕУЛОК, ДОМ 41, ОФИС 48",+7 495 926-75-84; +7 800 550-00-07; +7 495 926-75-85,press@yotateam.com; reception@yotateam.com; info@yota.ru,yota.ru; borodino-plaza.com
https://kad.arbitr.ru/Card/6202b4bb-7ad9-4a08-add0-332b640358ae,"ООО ""ВАЛЕРИЙ И КОМПАНИЯ""",192136.22,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Какиашвили Дали Абрамовна,773401001,"123060, ГОРОД МОСКВА, МАРШАЛА РЫБАЛКО УЛИЦА, ДОМ 2, КОРПУС 6, Э 3 ПОМ I К 20 ОФ 97Ц",+7 962 972-66-17; +7 495 394-91-11,,
https://kad.arbitr.ru/Card/9dbe4d72-d58f-4d08-b185-c6f64bdbef20,"ООО ""СОЛИДАРНОСТЬ""",607741.6,нет,ДИРЕКТОР: Лопин Никита Юрьевич,504301001,"142200, МОСКОВСКАЯ ОБЛАСТЬ, СЕРПУХОВ ГОРОД, ВОРОШИЛОВА УЛИЦА, ДОМ 130А, ЭТАЖ 7 ЧАСТЬ ПОМЕЩ II",+7 496 712-82-08; +7 496 772-89-08,solidarnostzhkh@mail.ru,
https://kad.arbitr.ru/Card/0530b8fc-ff43-4726-bbbe-140dba314718,"ООО ""ДЕВЕЛОПЕР БИЛДИНГ""",3941646,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Алексанян Бениамин Алексанович,771001001,"127006, Г МОСКВА, ТВЕРСКАЯ УЛ, Д. 18, К. 1, ЭТ 3 ПОМ I КОМ 27",+7 495 650-26-29; +7 495 514-20-74; +7 495 980-49-92,tokolova_anna@mail.ru; dbilding@bk.ru,
https://kad.arbitr.ru/Card/a688b635-08f9-4775-a331-85162f92a9db,"ООО ""ТД НОРД""",308883.08,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Ярышкин Владимир Олегович,771501001,"ГОРОД МОСКВА, СТУДЁНЫЙ ПРОЕЗД, ДОМ 4, КОРПУС 1, ЭТ 1 П V К 16 ОФ 19",,,
https://kad.arbitr.ru/Card/ff13434f-0a8f-4ff0-b813-eef7a63bebe5,"ООО ""СТАНДАРТ""",292374.32,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Евлеева Алена Никитична,770901001,"109147, ГОРОД МОСКВА, ВОРОНЦОВСКАЯ УЛИЦА, ДОМ 35Б, КОРПУС 1, ЭТ 2/ПОМ 1/КОМ 37",+7 499 955-47-93; +7 495 150-44-95; +7 495 191-07-93; +7 495 933-54-83; +7 916 668-17-83,tender@akb-util.ru; balans-ok2@ya.ru; standart@akb-util.ru; gb@akb-util.ru,akb-util.ru
https://kad.arbitr.ru/Card/1f36cc07-d4ac-4fe6-9f97-966b955afd32,"ООО ""МАКСВИЛ""",388946.76,нет,,772301001,"115088, ГОРОД МОСКВА, УГРЕШСКАЯ УЛИЦА, 2, СТР.28",,maxwell.ooo@bk.ru,
https://kad.arbitr.ru/Card/d83fba89-6d45-4624-9dee-046f531a0492,"ООО ""АВТОСПЕЦСТРОЙ""",667620,нет,ДИРЕКТОР: Ахмедханов Латиф Ахмедханович,246501001,"660135, РОССИЯ, КРАСНОЯРСКИЙ КРАЙ, ГОРОД КРАСНОЯРСК Г.О., КРАСНОЯРСК Г, ВЗЛЕТНАЯ УЛ, Д. 7, ПОМЕЩ. 13, КОМ. 21-23",+7 391 206-79-65; +7 391 200-16-49; +7 391 206-79-64; +7 913 567-28-03,info@acc24.org; gds2019.irk@mail.ru,acc24.org
https://kad.arbitr.ru/Card/442efcfe-6165-445b-b689-8dda76f1c989,"ООО ""ВЕРВ АДЖЕНСИ""",365096.46,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Павлов Максим Васильевич,775101001,"108834, РОССИЯ, Г МОСКВА, ВН.ТЕР.Г. ПОСЕЛЕНИЕ СОСЕНСКОЕ, КОММУНАРКА П, ПОТАПОВСКАЯ РОЩА УЛ, Д. 16, К. 1, ПОМЕЩ. 5П",,,
https://kad.arbitr.ru/Card/5f97881a-c4f5-47c3-bbfe-4cfdb3915d90,"ООО ""ТЭКСВЯЗЬИНЖИНИРИНГ""",9288921.83,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Александров Виктор Анатольевич,771401001,"123290, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ХОРОШЕВСКИЙ, 1-Й МАГИСТРАЛЬНЫЙ ТУП., Д. 5А, БЛОК/ЭТАЖ С/4, ОФИС 402",+7 499 963-90-45; +7 495 786-63-61,info@tek-si.ru; tek@comitagroup.com,tek-si.ru
https://kad.arbitr.ru/Card/c8905970-cd07-4878-b20a-98338dc80a38,"ООО ""ВОЛНА""",478443.34,нет,ДИРЕКТОР: Бабкин Игорь Сергеевич,720301001,"625051, ТЮМЕНСКАЯ ОБЛАСТЬ, ТЮМЕНЬ ГОРОД, ПЕРМЯКОВА УЛИЦА, 25, 2, -",+7 345 263-26-64,tavrih@mail.ru,
https://kad.arbitr.ru/Card/ec6f643d-7ce5-4f0d-a2b7-bf4f3957c73f,"ООО ""ТАУСПРЕСС""",480726.03,нет,"ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Шамоева Ирина, ЛИКВИДАТОР: Шамоева Ирина",773601001,"119261, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ЛОМОНОСОВСКИЙ, ПАНФЁРОВА УЛ., Д. 16, К. 1, ПОМ/КОМН/ОФ III/2/109",,,
https://kad.arbitr.ru/Card/af56e2c9-7194-4d3f-8e2a-638242ae3a69,"ООО ""АСПЕКТР""",2003709,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Доронина Татьяна Сергеевна,770401001,"119034, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ХАМОВНИКИ, СЕЧЕНОВСКИЙ ПЕР., Д. 2, ЭТАЖ 1, ПОМЕЩ./ОФИС 8/11",+7 966 115-79-61,aspektr67@mail.ru,
https://kad.arbitr.ru/Card/65e688b4-237e-4e60-9470-ee33e6648b78,"ООО ""РЕМОНТНИК""",318150,нет,ДИРЕКТОР: Лопин Никита Юрьевич,504301001,"142200, МОСКОВСКАЯ ОБЛАСТЬ, СЕРПУХОВ ГОРОД, ВОРОШИЛОВА УЛИЦА, 130 А",+7 496 739-72-15; +7 909 687-88-35; +7 496 737-46-20,oooremontnik@mail.ru,
https://kad.arbitr.ru/Card/b5560850-8246-453d-8191-eab6e21ed9ce,"ООО ""ВАГОНТРЕЙД""",174391.2,нет,УПРАВЛЯЮЩИЙ: Ковальчук Сергей Васильевич,770101001,"105066, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ БАСМАННЫЙ, НИЖНЯЯ КРАСНОСЕЛЬСКАЯ УЛ., Д. 40/12, К. 20, ОФИС 725",+7 495 988-15-08,buhptk54@gmail.com; buh@vagontrade.ru,
https://kad.arbitr.ru/Card/f0a5dbb7-4518-445f-80a1-38708defd944,"ООО ""ЭЛЕКТРО ЛЭНД""",2135777.7,нет,ДИРЕКТОР: Павлов Александр Юрьевич,526101001,"603152, НИЖЕГОРОДСКАЯ ОБЛАСТЬ, НИЖНИЙ НОВГОРОД ГОРОД, КАЩЕНКО УЛИЦА, ДОМ 2, ОФИС 1",+7 831 282-12-68; +7 831 466-33-85; +7 831 466-33-99; +7 831 282-12-70; +7 831 466-33-96; +7 831 282-12-67; +7 495 720-54-22,tender@electrolend.ru; info@electrolend.ru,electrolend.ru
https://kad.arbitr.ru/Card/2c71ae66-8d14-4ae9-8bda-2f039a9cca5d,"ООО ""ТТ-ХОЛДИНГ""",3407379.05,нет,,771301001,"127299, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ КОПТЕВО, КЛАРЫ ЦЕТКИН УЛ., Д. 2, ПОМЕЩ. 3А/2",+7 905 213-60-40,,
https://kad.arbitr.ru/Card/047c04c6-3b43-473a-a1db-c9725869d7af,"ООО ""ЭСК""",0,да,ДИРЕКТОР: Леонов Игорь Викторович,770301001,"123557, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ПРЕСНЕНСКИЙ, КЛИМАШКИНА УЛ., Д. 17, СТР. 2, КВ. 17",+7 482 625-61-50; +7 482 622-11-00,mark117@yandex.ru,
https://kad.arbitr.ru/Card/6610170d-2a27-4a6e-9da4-a79400444655,"ООО ""ФОРМУЛА ВКУСА""",1612099.52,нет,ДИРЕКТОР: Нуриева Наргиз Габил Кызы,772001001,"105118, ГОРОД МОСКВА, ЭНТУЗИАСТОВ ШОССЕ, ДОМ 34, Э/ПОМ/К/ОФ ПОД/I/34/59",+7 916 210-08-82,akhundov.j@gmail.com,
https://kad.arbitr.ru/Card/a2695979-3b11-4a4b-a63c-1b624515b694,"ООО ""ЗОЛЬТ ГРУПП""",980405.12,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Суботич Радомир,165801001,"420033, РЕСПУБЛИКА ТАТАРСТАН, КАЗАНЬ ГОРОД, САБАН УЛИЦА, ДОМ 7, ПОМЕЩЕНИЕ 1А",+7 919 687-27-73; +7 843 687-27-73; +7 843 210-14-24; +7 843 210-19-56,2101424@inbox.ru; info@zoltwasser.com,zoltgroup.ru
https://kad.arbitr.ru/Card/c3fbcc01-b718-4157-8fd3-aca0262a5b5a,"ООО ""НИГАЙЗО""",10940765.29,нет,ДИРЕКТОР: Джаватханов Батыр Магомедович,771901001,"105568, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ИВАНОВСКОЕ, ЧЕЧУЛИНА УЛ., Д. 11, К. 2, ПОМЕЩ. 4П",+7 928 277-69-06,,
https://kad.arbitr.ru/Card/f8a51c1f-225c-4e21-88cd-02ea08ba0f17,"ООО ""МАРИУС ЖКХ ГРУППА""",154305.18,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Порытко Александра Владимировна,775101001,"108851, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. ГОРОДСКОЙ ОКРУГ ЩЕРБИНКА, ЩЕРБИНКА Г., 40 ЛЕТ ОКТЯБРЯ УЛ., Д. 11/2, КВ. 124",,denisoff007@yandex.ru,
https://kad.arbitr.ru/Card/b06eed5f-f3f8-45c7-a3cc-c3252cfbf224,"ООО ""ВЕРИОТ СТРОЙ""",1000000,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Ларин Олег Евгеньевич,772901001,"119361, ГОРОД МОСКВА, ОЗЁРНАЯ УЛИЦА, ДОМ 42, ЭТАЖ 3 ПОМ. III КОМ 46",,,
https://kad.arbitr.ru/Card/733505ec-c1ac-4dc0-ab7d-5bf83f3e326f,"ООО ""АВТОСПЕЦСТРОЙ""",709140,нет,ДИРЕКТОР: Ахмедханов Латиф Ахмедханович,246501001,"660135, РОССИЯ, КРАСНОЯРСКИЙ КРАЙ, ГОРОД КРАСНОЯРСК Г.О., КРАСНОЯРСК Г, ВЗЛЕТНАЯ УЛ, Д. 7, ПОМЕЩ. 13, КОМ. 21-23",+7 391 206-79-65; +7 391 200-16-49; +7 391 206-79-64; +7 913 567-28-03,info@acc24.org; gds2019.irk@mail.ru,acc24.org
https://kad.arbitr.ru/Card/1a0ee2ca-2fb0-454f-bbec-ca5da0bf809d,"ООО ""ВИКТОРИЯ""",0,да,ДИРЕКТОР: Глебов Леонид Анатольевич,745601001,"455000, ЧЕЛЯБИНСКАЯ ОБЛАСТЬ, МАГНИТОГОРСК ГОРОД, 9 МАЯ УЛИЦА, ДОМ 3, ОФИС 1",+7 906 898-58-52; +7 912 472-76-90; +7 982 314-50-45; +7 351 942-29-15; +7 967 867-67-84,9018070@bk.ru; ooo_buh2020@mail.ru,
